match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|2.50|,bzzoiro,bet365,totals,Under,2.2,2026-07-21T07:09:43.350494+00:00,2.5,,219250,"{""fetched_at_utc"": ""2026-07-21T07:09:43.350494+00:00"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""provider_source"": ""bzzoiro""}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|3.50|,bzzoiro,betfred,totals,Over,2.63,2026-07-21T07:09:43.350494+00:00,3.5,,219250,"{""fetched_at_utc"": ""2026-07-21T07:09:43.350494+00:00"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""provider_source"": ""bzzoiro""}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|3.50|,bzzoiro,boylesports,totals,Under,1.5,2026-07-21T07:09:43.350494+00:00,3.5,,219250,"{""fetched_at_utc"": ""2026-07-21T07:09:43.350494+00:00"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""provider_source"": ""bzzoiro""}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-4.50|away,sstats_pari,Pari,spreads,Heidelberg United FC,6.3,2026-07-21T07:09:06.779615+00:00,-4.5,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779615+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -4.50"", ""raw_outcome_id"": 59}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-4.00|away,sstats_pari,Pari,spreads,Heidelberg United FC,5.6,2026-07-21T07:09:06.779637+00:00,-4.0,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779637+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -4.00"", ""raw_outcome_id"": 60}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-3.50|away,sstats_pari,Pari,spreads,Heidelberg United FC,3.75,2026-07-21T07:09:06.779655+00:00,-3.5,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779655+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -3.50"", ""raw_outcome_id"": 61}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-3.00|away,sstats_pari,Pari,spreads,Heidelberg United FC,3.25,2026-07-21T07:09:06.779672+00:00,-3.0,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779672+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -3.00"", ""raw_outcome_id"": 62}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-2.50|away,sstats_pari,Pari,spreads,Heidelberg United FC,2.35,2026-07-21T07:09:06.779689+00:00,-2.5,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779689+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -2.50"", ""raw_outcome_id"": 63}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-2.00|away,sstats_pari,Pari,spreads,Heidelberg United FC,1.93,2026-07-21T07:09:06.779706+00:00,-2.0,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779706+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -2.00"", ""raw_outcome_id"": 64}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-1.50|away,sstats_pari,Pari,spreads,Heidelberg United FC,1.62,2026-07-21T07:09:06.779722+00:00,-1.5,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779722+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -1.50"", ""raw_outcome_id"": 65}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|-1.00|away,sstats_pari,Pari,spreads,Heidelberg United FC,1.35,2026-07-21T07:09:06.779738+00:00,-1.0,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779738+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away -1.00"", ""raw_outcome_id"": 66}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|heidelberg united fc|0.00|away,sstats_pari,Pari,spreads,Heidelberg United FC,1.08,2026-07-21T07:09:06.779755+00:00,0.0,away,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779755+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Away 0.00"", ""raw_outcome_id"": 68}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|0.00|home,sstats_pari,Pari,spreads,Cumberland United,6.0,2026-07-21T07:09:06.779771+00:00,0.0,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779771+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 0.00"", ""raw_outcome_id"": 149}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|1.00|home,sstats_pari,Pari,spreads,Cumberland United,2.9,2026-07-21T07:09:06.779787+00:00,1.0,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779787+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 1.00"", ""raw_outcome_id"": 151}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|1.50|home,sstats_pari,Pari,spreads,Cumberland United,2.15,2026-07-21T07:09:06.779803+00:00,1.5,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779803+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 1.50"", ""raw_outcome_id"": 152}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|2.00|home,sstats_pari,Pari,spreads,Cumberland United,1.77,2026-07-21T07:09:06.779819+00:00,2.0,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779819+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 2.00"", ""raw_outcome_id"": 153}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|2.50|home,sstats_pari,Pari,spreads,Cumberland United,1.53,2026-07-21T07:09:06.779835+00:00,2.5,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779835+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 2.50"", ""raw_outcome_id"": 154}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|3.00|home,sstats_pari,Pari,spreads,Cumberland United,1.28,2026-07-21T07:09:06.779850+00:00,3.0,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779850+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 3.00"", ""raw_outcome_id"": 155}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|3.50|home,sstats_pari,Pari,spreads,Cumberland United,1.2,2026-07-21T07:09:06.779866+00:00,3.5,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779866+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 3.50"", ""raw_outcome_id"": 156}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|4.00|home,sstats_pari,Pari,spreads,Cumberland United,1.09,2026-07-21T07:09:06.779881+00:00,4.0,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779881+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 4.00"", ""raw_outcome_id"": 157}",1
soccer|cumberland united|heidelberg united|2026-07-21,spreads|cumberland united|4.50|home,sstats_pari,Pari,spreads,Cumberland United,1.07,2026-07-21T07:09:06.779897+00:00,4.5,home,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779897+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Asian Handicap: Home 4.50"", ""raw_outcome_id"": 158}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|1.00|,sstats_pari,Pari,totals,Over,1.01,2026-07-21T07:09:06.779993+00:00,1.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.779993+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 1.00"", ""raw_outcome_id"": 214}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|1.50|,sstats_pari,Pari,totals,Over,1.09,2026-07-21T07:09:06.780009+00:00,1.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780009+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 1.50"", ""raw_outcome_id"": 215}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|2.00|,sstats_pari,Pari,totals,Over,1.12,2026-07-21T07:09:06.780024+00:00,2.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780024+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 2.00"", ""raw_outcome_id"": 216}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|2.50|,sstats_pari,Pari,totals,Over,1.35,2026-07-21T07:09:06.780039+00:00,2.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780039+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 2.50"", ""raw_outcome_id"": 217}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|3.00|,sstats_pari,Pari,totals,Over,1.5,2026-07-21T07:09:06.780054+00:00,3.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780054+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 3.00"", ""raw_outcome_id"": 218}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|3.50|,sstats_pari,Pari,totals,Over,1.85,2026-07-21T07:09:06.780068+00:00,3.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780068+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 3.50"", ""raw_outcome_id"": 219}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|4.00|,sstats_pari,Pari,totals,Over,2.4,2026-07-21T07:09:06.780082+00:00,4.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780082+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 4.00"", ""raw_outcome_id"": 220}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|4.50|,sstats_pari,Pari,totals,Over,2.9,2026-07-21T07:09:06.780097+00:00,4.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780097+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 4.50"", ""raw_outcome_id"": 221}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|5.00|,sstats_pari,Pari,totals,Over,4.3,2026-07-21T07:09:06.780111+00:00,5.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780111+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 5.00"", ""raw_outcome_id"": 222}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|over|5.50|,sstats_pari,Pari,totals,Over,4.8,2026-07-21T07:09:06.780125+00:00,5.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780125+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Over 5.50"", ""raw_outcome_id"": 223}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|1.00|,sstats_pari,Pari,totals,Under,11.5,2026-07-21T07:09:06.780141+00:00,1.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780141+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 1.00"", ""raw_outcome_id"": 289}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|1.50|,sstats_pari,Pari,totals,Under,5.7,2026-07-21T07:09:06.780155+00:00,1.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780155+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 1.50"", ""raw_outcome_id"": 290}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|2.00|,sstats_pari,Pari,totals,Under,5.0,2026-07-21T07:09:06.780170+00:00,2.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780170+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 2.00"", ""raw_outcome_id"": 291}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|2.50|,sstats_pari,Pari,totals,Under,2.95,2026-07-21T07:09:06.780184+00:00,2.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780184+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 2.50"", ""raw_outcome_id"": 292}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|3.00|,sstats_pari,Pari,totals,Under,2.4,2026-07-21T07:09:06.780199+00:00,3.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780199+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 3.00"", ""raw_outcome_id"": 293}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|3.50|,sstats_pari,Pari,totals,Under,1.85,2026-07-21T07:09:06.780213+00:00,3.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780213+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 3.50"", ""raw_outcome_id"": 294}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|4.00|,sstats_pari,Pari,totals,Under,1.5,2026-07-21T07:09:06.780228+00:00,4.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780228+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 4.00"", ""raw_outcome_id"": 295}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|4.50|,sstats_pari,Pari,totals,Under,1.35,2026-07-21T07:09:06.780242+00:00,4.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780242+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 4.50"", ""raw_outcome_id"": 296}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|5.00|,sstats_pari,Pari,totals,Under,1.16,2026-07-21T07:09:06.780257+00:00,5.0,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780257+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 5.00"", ""raw_outcome_id"": 297}",1
soccer|cumberland united|heidelberg united|2026-07-21,totals|under|5.50|,sstats_pari,Pari,totals,Under,1.13,2026-07-21T07:09:06.780272+00:00,5.5,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780272+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Goals Total: Under 5.50"", ""raw_outcome_id"": 298}",1
soccer|cumberland united|heidelberg united|2026-07-21,btts|no||,sstats_pari,Pari,btts,No,2.02,2026-07-21T07:09:06.780399+00:00,,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780399+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Both teams to score: No"", ""raw_outcome_id"": 8262}",1
soccer|cumberland united|heidelberg united|2026-07-21,btts|yes||,sstats_pari,Pari,btts,Yes,1.7,2026-07-21T07:09:06.780419+00:00,,,66504221,"{""fetched_at_utc"": ""2026-07-21T07:09:06.780419+00:00"", ""independent_odds_source"": true, ""market_scope"": ""full_time"", ""provider"": ""sstats_pari"", ""raw_name"": ""Full Time. Both teams to score: Yes"", ""raw_outcome_id"": 8259}",1
soccer|bayswater city|sydney|2026-07-21,h2h|bayswater city||,odds_api_io,Bet365,h2h,Bayswater City,8.5,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,h2h|draw||,odds_api_io,Bet365,h2h,Draw,8.0,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,h2h|sydney fc||,odds_api_io,Bet365,h2h,Sydney FC,1.2,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,dnb|bayswater city||,odds_api_io,Bet365,dnb,Bayswater City,7.0,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,dnb|sydney fc||,odds_api_io,Bet365,dnb,Sydney FC,1.083,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,spreads|bayswater city|2.00|home,odds_api_io,Bet365,spreads,Bayswater City,1.925,2026-07-21T07:09:45.770441+00:00,2.0,home,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,spreads|sydney fc|-2.00|away,odds_api_io,Bet365,spreads,Sydney FC,1.875,2026-07-21T07:09:45.770441+00:00,-2.0,away,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|over|3.50|,odds_api_io,Bet365,totals,Over,1.825,2026-07-21T07:09:45.770441+00:00,3.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|under|3.50|,odds_api_io,Bet365,totals,Under,1.975,2026-07-21T07:09:45.770441+00:00,3.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|over|2.50|,odds_api_io,Bet365,totals,Over,1.333,2026-07-21T07:09:45.770441+00:00,2.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|under|2.50|,odds_api_io,Bet365,totals,Under,3.25,2026-07-21T07:09:45.770441+00:00,2.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,btts|yes||,odds_api_io,Bet365,btts,Yes,1.727,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,btts|no||,odds_api_io,Bet365,btts,No,2.0,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,h2h|bayswater city||,odds_api_io,Unibet,h2h,Bayswater City,10.5,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,h2h|draw||,odds_api_io,Unibet,h2h,Draw,7.5,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,h2h|sydney fc||,odds_api_io,Unibet,h2h,Sydney FC,1.12,2026-07-21T07:09:45.770441+00:00,,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|over|2.50|,odds_api_io,Unibet,totals,Over,1.3,2026-07-21T07:09:45.770441+00:00,2.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|under|2.50|,odds_api_io,Unibet,totals,Under,3.0,2026-07-21T07:09:45.770441+00:00,2.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|over|3.50|,odds_api_io,Unibet,totals,Over,1.79,2026-07-21T07:09:45.770441+00:00,3.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|under|3.50|,odds_api_io,Unibet,totals,Under,1.84,2026-07-21T07:09:45.770441+00:00,3.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|bayswater city|sydney|2026-07-21,totals|over|4.50|,odds_api_io,Unibet,totals,Over,2.75,2026-07-21T07:09:45.770441+00:00,4.5,,72338834,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
