match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|cs sergipe se|decisao pe|2026-05-31,day_inventory,70322116,soccer,Brazil - Brasileiro Serie D,Decisao PE,CS Sergipe SE,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs sergipe se|decisao pe|2026-05-31"", ""odds_api_io_id"": 70322116, ""raw_event"": {""away"": ""CS Sergipe SE"", ""awayId"": 2016, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Decisao PE"", ""homeId"": 617186, ""id"": 70322116, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CS Sergipe SE,away,away,-1.0,,Unibet,odds_api_io,58.02,43.18,35.77,,,67.85,,,xg_spread,78.284,0.585,1.387,,sstats,,insufficient_history,,,,,,
soccer|aa altos pi|fluminense pi|2026-05-31,day_inventory,70321104,soccer,Brazil - Brasileiro Serie D,Fluminense EC PI,AA Altos PI,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aa altos pi|fluminense pi|2026-05-31"", ""odds_api_io_id"": 70321104, ""raw_event"": {""away"": ""AA Altos PI"", ""awayId"": 273503, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Fluminense EC PI"", ""homeId"": 773398, ""id"": 70321104, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Fluminense EC PI,home,home,-1.0,,Bet365,odds_api_io,55.51,39.56,31.53,,,68.49,,,xg_spread,85.921,1.2,0.649,,sstats,,insufficient_history,,,,,,
soccer|blumenau|gremio esportivo brasil|2026-05-31,day_inventory,70323322,soccer,Brazil - Brasileiro Serie D,Gremio Esportivo Brasil,Blumenau EC SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|blumenau|gremio esportivo brasil|2026-05-31"", ""odds_api_io_id"": 70323322, ""raw_event"": {""away"": ""Blumenau EC SC"", ""awayId"": 434706, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Gremio Esportivo Brasil"", ""homeId"": 1986, ""id"": 70323322, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|trem dc ap|tuna luso pa|2026-05-31,day_inventory,70320602,soccer,Brazil - Brasileiro Serie D,Tuna Luso PA,Trem DC AP,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|trem dc ap|tuna luso pa|2026-05-31"", ""odds_api_io_id"": 70320602, ""raw_event"": {""away"": ""Trem DC AP"", ""awayId"": 21865, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Tuna Luso PA"", ""homeId"": 21866, ""id"": 70320602, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Tuna Luso PA,home,home,-1.75,,Bet365,odds_api_io,59.76,39.56,30.3,,,63.19,,,xg_spread,61.776,1.481,0.505,,sstats,,insufficient_history,,,,,,
soccer|huachipato|universidad catolica|2026-05-31,day_inventory,67681884,soccer,Chile - Primera Division,Huachipato,CD Universidad Catolica,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Primera Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|huachipato|universidad catolica|2026-05-31"", ""odds_api_io_id"": 67681884, ""raw_event"": {""away"": ""CD Universidad Catolica"", ""awayId"": 3151, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Huachipato"", ""homeId"": 3164, ""id"": 67681884, ""league"": {""name"": ""Chile - Primera Division"", ""slug"": ""chile-primera-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Universidad Catolica,away,away,1.0,,Bet365,odds_api_io,54.16,49.12,46.59,,,68.38,,,xg_spread,138.638,0.727,1.143,,sstats,,insufficient_history,,,,,,
soccer|brujas salamanca|santiago city|2026-05-31,day_inventory,69612882,soccer,Chile - Segunda Division,Brujas de Salamanca,Santiago City FC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|brujas salamanca|santiago city|2026-05-31"", ""odds_api_io_id"": 69612882, ""raw_event"": {""away"": ""Santiago City FC"", ""awayId"": 1002177, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Brujas de Salamanca"", ""homeId"": 452989, ""id"": 69612882, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Brujas de Salamanca,home,home,-1.75,,Betfair Exchange,odds_api_io,59.15,72.3,79.12,,,70.98,,,xg_spread,245.675,1.437,0.522,,sstats,,insufficient_history,,,,,,
soccer|colchagua|general velasquez|2026-05-31,day_inventory,69613112,soccer,Chile - Segunda Division,General Velasquez,Colchagua CD,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|colchagua|general velasquez|2026-05-31"", ""odds_api_io_id"": 69613112, ""raw_event"": {""away"": ""Colchagua CD"", ""awayId"": 308858, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""General Velasquez"", ""homeId"": 434016, ""id"": 69613112, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Colchagua CD,away,away,-1.0,,Betfair Exchange,odds_api_io,55.25,69.3,76.48,,,69.74,,,xg_spread,191.898,0.706,1.231,,sstats,,insufficient_history,,,,,,
soccer|leganes|mirandes|2026-05-31,day_inventory,61623944,soccer,Spain - LaLiga 2,CD Leganes,CD Mirandes,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Spain - LaLiga 2"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|leganes|mirandes|2026-05-31"", ""odds_api_io_id"": 61623944, ""raw_event"": {""away"": ""CD Mirandes"", ""awayId"": 35092, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CD Leganes"", ""homeId"": 2845, ""id"": 61623944, ""league"": {""name"": ""Spain - LaLiga 2"", ""slug"": ""spain-laliga-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Leganes,home,home,-1.0,,Betfair Exchange,odds_api_io,50.84,51.65,52.36,,,77.79,,,xg_spread,177.282,1.395,1.311,,ensemble,,insufficient_history,,,,,,
soccer|cordoba|huesca|2026-05-31,day_inventory,61623938,soccer,Spain - LaLiga 2,Cordoba CF,SD Huesca,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Spain - LaLiga 2"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cordoba|huesca|2026-05-31"", ""odds_api_io_id"": 61623938, ""raw_event"": {""away"": ""SD Huesca"", ""awayId"": 24265, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Cordoba CF"", ""homeId"": 2850, ""id"": 61623938, ""league"": {""name"": ""Spain - LaLiga 2"", ""slug"": ""spain-laliga-2""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Cordoba CF,home,home,-1.75,,Betfair Exchange,odds_api_io,56.73,73.25,87.74,,,77.6,,,xg_spread,160.165,1.561,0.888,,ensemble,,insufficient_history,,,,,,
soccer|ann arbor|oakland county|2026-05-31,day_inventory,69091326,soccer,USA - USL League Two,Oakland County FC,AFC Ann Arbor,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ann arbor|oakland county|2026-05-31"", ""odds_api_io_id"": 69091326, ""raw_event"": {""away"": ""AFC Ann Arbor"", ""awayId"": 559078, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Oakland County FC"", ""homeId"": 681555, ""id"": 69091326, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|portland bangers|tacoma stars|2026-05-31,day_inventory,69091322,soccer,USA - USL League Two,Tacoma Stars,Portland Bangers FC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""USA - USL League Two"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|portland bangers|tacoma stars|2026-05-31"", ""odds_api_io_id"": 69091322, ""raw_event"": {""away"": ""Portland Bangers FC"", ""awayId"": 1232525, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Tacoma Stars"", ""homeId"": 677601, ""id"": 69091322, ""league"": {""name"": ""USA - USL League Two"", ""slug"": ""usa-usl-league-two""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Portland Bangers FC,away,away,-2.5,,Bet365,odds_api_io,60.23,35.71,24.39,,,63.82,,,xg_spread,82.65,0.545,1.569,,sstats,,insufficient_history,,,,,,
soccer|afturelding|fylkir reykjavik|2026-05-31,day_inventory,68306854,soccer,Iceland - 1. deild,Afturelding,Fylkir Reykjavik,2026-05-31T19:15:00+00:00,mid,"{""competition"": ""Iceland - 1. deild"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|afturelding|fylkir reykjavik|2026-05-31"", ""odds_api_io_id"": 68306854, ""raw_event"": {""away"": ""Fylkir Reykjavik"", ""awayId"": 1896, ""date"": ""2026-05-31T19:15:00Z"", ""home"": ""Afturelding"", ""homeId"": 1914, ""id"": 68306854, ""league"": {""name"": ""Iceland - 1. deild"", ""slug"": ""iceland-1-deild""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Fylkir Reykjavik,away,away,-1.5,,Betfair Exchange,odds_api_io,51.2,62.26,67.67,,,66.13,,,xg_spread,219.05,0.923,1.043,,sstats,,insufficient_history,,,,,,
soccer|valur reykjavik|vikingur reykjavik|2026-05-31,day_inventory,68194672,soccer,Iceland - Besta deild,Valur Reykjavik,Vikingur Reykjavik,2026-05-31T19:15:00+00:00,mid,"{""competition"": ""Iceland - Besta deild"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|valur reykjavik|vikingur reykjavik|2026-05-31"", ""odds_api_io_id"": 68194672, ""raw_event"": {""away"": ""Vikingur Reykjavik"", ""awayId"": 1908, ""date"": ""2026-05-31T19:15:00Z"", ""home"": ""Valur Reykjavik"", ""homeId"": 1899, ""id"": 68194672, ""league"": {""name"": ""Iceland - Besta deild"", ""slug"": ""iceland-besta-deild""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Vikingur Reykjavik,away,away,-2.0,,Betfair Exchange,odds_api_io,63.39,83.93,94.83,,,72.85,,,xg_spread,191.539,0.4,1.739,,sstats,,insufficient_history,,,,,,
soccer|ca central norte salta|ca chaco for ever|2026-05-31,day_inventory,67117706,soccer,Argentina - Primera Nacional,CA Central Norte Salta,CA Chaco For Ever,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca central norte salta|ca chaco for ever|2026-05-31"", ""odds_api_io_id"": 67117706, ""raw_event"": {""away"": ""CA Chaco For Ever"", ""awayId"": 332409, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""CA Central Norte Salta"", ""homeId"": 341070, ""id"": 67117706, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Central Norte Salta,home,home,-1.25,,Betfair Exchange,odds_api_io,55.16,69.72,76.48,,,61.97,,,xg_spread,248.368,1.116,0.6,,sstats,,insufficient_history,,,,,,
soccer|nacional la pampa|union tarija|2026-05-31,day_inventory,71827142,soccer,Bolivia - Copa Simon Bolivar,Club Nacional La Pampa SC,Union Tarija,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Bolivia - Copa Simon Bolivar"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|nacional la pampa|union tarija|2026-05-31"", ""odds_api_io_id"": 71827142, ""raw_event"": {""away"": ""Union Tarija"", ""awayId"": 1255509, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Club Nacional La Pampa SC"", ""homeId"": 1256905, ""id"": 71827142, ""league"": {""name"": ""Bolivia - Copa Simon Bolivar"", ""slug"": ""bolivia-copa-simon-bolivar""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|retro pe|serra branca pb|2026-05-31,day_inventory,70322118,soccer,Brazil - Brasileiro Serie D,Serra Branca EC PB,Retro FC PE,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie D"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|retro pe|serra branca pb|2026-05-31"", ""odds_api_io_id"": 70322118, ""raw_event"": {""away"": ""Retro FC PE"", ""awayId"": 614088, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Serra Branca EC PB"", ""homeId"": 931665, ""id"": 70322118, ""league"": {""name"": ""Brazil - Brasileiro Serie D"", ""slug"": ""brazil-brasileiro-serie-d""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Serra Branca EC PB,home,home,-1.0,,Bet365,odds_api_io,55.14,49.88,47.25,,,67.74,,,xg_spread,126.122,1.2,0.686,,sstats,,insufficient_history,,,,,,
soccer|caravaggio|hercilio luz|2026-05-31,day_inventory,69796236,soccer,"Brazil - Catarinense, Serie B",CF Caravaggio SC,Hercilio Luz FC SC,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Brazil - Catarinense, Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|caravaggio|hercilio luz|2026-05-31"", ""odds_api_io_id"": 69796236, ""raw_event"": {""away"": ""Hercilio Luz FC SC"", ""awayId"": 290376, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""CF Caravaggio SC"", ""homeId"": 840432, ""id"": 69796236, ""league"": {""name"": ""Brazil - Catarinense, Serie B"", ""slug"": ""brazil-catarinense-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|deportes colina|trasandino los andes|2026-05-31,day_inventory,69612880,soccer,Chile - Segunda Division,Deportes Colina,CD Trasandino de Los Andes,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Chile - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|deportes colina|trasandino los andes|2026-05-31"", ""odds_api_io_id"": 69612880, ""raw_event"": {""away"": ""CD Trasandino de Los Andes"", ""awayId"": 555206, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Deportes Colina"", ""homeId"": 555192, ""id"": 69612880, ""league"": {""name"": ""Chile - Segunda Division"", ""slug"": ""chile-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Deportes Colina,home,home,-1.0,,Betfair Exchange,odds_api_io,55.71,54.0,53.12,,,69.56,,,xg_spread,147.495,1.257,0.686,,sstats,,insufficient_history,,,,,,
soccer|atletico rojiblanco|vinotinto ecuador|2026-05-31,day_inventory,69880384,soccer,Ecuador - Serie B,Vinotinto FC Ecuador,Atletico Rojiblanco,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Ecuador - Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico rojiblanco|vinotinto ecuador|2026-05-31"", ""odds_api_io_id"": 69880384, ""raw_event"": {""away"": ""Atletico Rojiblanco"", ""awayId"": 1329730, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Vinotinto FC Ecuador"", ""homeId"": 889265, ""id"": 69880384, ""league"": {""name"": ""Ecuador - Serie B"", ""slug"": ""ecuador-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,dnb,Atletico Rojiblanco (0),away,away,,,Unibet,odds_api_io,56.21,32.81,26.86,,,59.5,,,h2h_ensemble,34.289,1.37,1.759,,sstats_form,,,,,,,,
soccer|atletico barinas|atletico el vigia|2026-05-31,day_inventory,71667976,soccer,Venezuela - Segunda Division,Club Atletico Barinas,Atletico El Vigia,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico barinas|atletico el vigia|2026-05-31"", ""odds_api_io_id"": 71667976, ""raw_event"": {""away"": ""Atletico El Vigia"", ""awayId"": 7741, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Club Atletico Barinas"", ""homeId"": 1329650, ""id"": 71667976, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Меньше,under,,2.5,,Bet365,odds_api_io,68.23,54.34,48.05,,,62.26,,,xg_total,33.49,1.446,0.533,,sstats,,insufficient_history,,,,,,
soccer|miranda|monagas b|2026-05-31,day_inventory,71668926,soccer,Venezuela - Segunda Division,Monagas SC B,Deportivo Miranda,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|miranda|monagas b|2026-05-31"", ""odds_api_io_id"": 71668926, ""raw_event"": {""away"": ""Deportivo Miranda"", ""awayId"": 996463, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Monagas SC B"", ""homeId"": 566609, ""id"": 71668926, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Больше,over,,2.0,,Bet365,odds_api_io,50.9,50.16,50.0,,,53.09,,,market_simple_totals,8.712,,,,market_signal,,insufficient_history,,,,,,
soccer|urena|yaracuyanos|2026-05-31,day_inventory,71667974,soccer,Venezuela - Segunda Division,Urena SC,Yaracuyanos FC,2026-05-31T19:30:00+00:00,mid,"{""competition"": ""Venezuela - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|urena|yaracuyanos|2026-05-31"", ""odds_api_io_id"": 71667974, ""raw_event"": {""away"": ""Yaracuyanos FC"", ""awayId"": 36435, ""date"": ""2026-05-31T19:30:00Z"", ""home"": ""Urena SC"", ""homeId"": 209846, ""id"": 71667974, ""league"": {""name"": ""Venezuela - Segunda Division"", ""slug"": ""venezuela-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,totals,Меньше,under,,2.25,,Bet365,odds_api_io,70.1,56.26,50.0,,,62.25,,,xg_total,30.781,1.224,0.686,,sstats,,insufficient_history,,,,,,
