match_key,source,source_event_id,sport_key,league_name,home_team,away_team,commence_time,tier,metadata,forecast_status,forecast_family,forecast_selection,forecast_selection_key,forecast_team_side,forecast_line,forecast_odds,forecast_bookmaker,forecast_odds_source,forecast_model_probability_pct,forecast_adjusted_probability_pct,forecast_market_probability_pct,forecast_edge_pct,forecast_ev_pct,forecast_confidence,forecast_books_count,forecast_sources_count,forecast_model_mode,forecast_publication_score,forecast_expected_home,forecast_expected_away,forecast_total_xg,forecast_context_source,forecast_context_confidence,forecast_market_movement,forecast_quality_status,forecast_quality_score,forecast_quality_reasons,forecast_quality_calibration,forecast_reasons,forecast_analysis_points
soccer|villarreal b|zamora|2026-05-31,day_inventory,71732870,soccer,Spain - Primera Federacion,Villarreal CF B,Zamora CF,2026-05-31T18:30:00+00:00,mid,"{""competition"": ""Spain - Primera Federacion"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|villarreal b|zamora|2026-05-31"", ""odds_api_io_id"": 71732870, ""raw_event"": {""away"": ""Zamora CF"", ""awayId"": 24379, ""date"": ""2026-05-31T18:30:00Z"", ""home"": ""Villarreal CF B"", ""homeId"": 24338, ""id"": 71732870, ""league"": {""name"": ""Spain - Primera Federacion"", ""slug"": ""spain-primera-federacion""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Villarreal CF B,home,home,-1.25,,Betfair Exchange,odds_api_io,63.06,52.28,46.7,,,70.62,,,xg_spread,184.561,1.69,0.384,,sstats,,insufficient_history,,,,,,
soccer|ca atenas san carlos|ca river plate uru|2026-05-31,day_inventory,71706466,soccer,Uruguay - Segunda Division,CA River Plate (URU),CA Atenas de San Carlos,2026-05-31T18:30:00+00:00,mid,"{""competition"": ""Uruguay - Segunda Division"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca atenas san carlos|ca river plate uru|2026-05-31"", ""odds_api_io_id"": 71706466, ""raw_event"": {""away"": ""CA Atenas de San Carlos"", ""awayId"": 37317, ""date"": ""2026-05-31T18:30:00Z"", ""home"": ""CA River Plate (URU)"", ""homeId"": 3237, ""id"": 71706466, ""league"": {""name"": ""Uruguay - Segunda Division"", ""slug"": ""uruguay-segunda-division""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Atenas de San Carlos,away,away,-0.75,,Betfair Exchange,odds_api_io,47.08,51.68,53.9,,,65.16,,,xg_spread,147.169,1.067,0.774,,sstats,,insufficient_history,,,,,,
soccer|ca sol america formosa|juventud antoniana|2026-05-31,day_inventory,69614696,soccer,Argentina - Torneo Federal A,CA Sol de America de Formosa,Juventud Antoniana,2026-05-31T18:45:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca sol america formosa|juventud antoniana|2026-05-31"", ""odds_api_io_id"": 69614696, ""raw_event"": {""away"": ""Juventud Antoniana"", ""awayId"": 93519, ""date"": ""2026-05-31T18:45:00Z"", ""home"": ""CA Sol de America de Formosa"", ""homeId"": 330655, ""id"": 69614696, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Sol de America de Formosa,home,home,-1.0,,Unibet,odds_api_io,57.52,38.76,33.9,,,61.28,,,xg_spread,38.787,1.364,0.612,,sstats_form,,insufficient_history,,,,,,
soccer|chrobry glogow|wieczysta krakow|2026-05-31,day_inventory,71792232,soccer,Poland - I Liga,Wieczysta Krakow,Chrobry Glogow,2026-05-31T18:45:00+00:00,mid,"{""competition"": ""Poland - I Liga"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|chrobry glogow|wieczysta krakow|2026-05-31"", ""odds_api_io_id"": 71792232, ""raw_event"": {""away"": ""Chrobry Glogow"", ""awayId"": 53296, ""date"": ""2026-05-31T18:45:00Z"", ""home"": ""Wieczysta Krakow"", ""homeId"": 406863, ""id"": 71792232, ""league"": {""name"": ""Poland - I Liga"", ""slug"": ""poland-i-liga""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Wieczysta Krakow,home,home,-1.75,,Betfair Exchange,odds_api_io,59.95,75.8,84.06,,,71.39,,,xg_spread,194.818,1.529,0.533,,sstats,,insufficient_history,,,,,,
soccer|ca ferrocarril midland|san martin tucuman|2026-05-31,day_inventory,67118436,soccer,Argentina - Primera Nacional,CA Ferrocarril Midland,San Martin de Tucuman,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca ferrocarril midland|san martin tucuman|2026-05-31"", ""odds_api_io_id"": 67118436, ""raw_event"": {""away"": ""San Martin de Tucuman"", ""awayId"": 23950, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Ferrocarril Midland"", ""homeId"": 388194, ""id"": 67118436, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Ferrocarril Midland,home,home,-1.0,,Unibet,odds_api_io,55.57,63.52,67.16,,,61.0,,,xg_spread,225.636,1.143,0.585,,sstats,,insufficient_history,,,,,,
soccer|ca patronato parana|csd tristan suarez|2026-05-31,day_inventory,67118430,soccer,Argentina - Primera Nacional,CA Patronato Parana,CSD Tristan Suarez,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca patronato parana|csd tristan suarez|2026-05-31"", ""odds_api_io_id"": 67118430, ""raw_event"": {""away"": ""CSD Tristan Suarez"", ""awayId"": 93513, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Patronato Parana"", ""homeId"": 43741, ""id"": 67118430, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CSD Tristan Suarez,away,away,-0.5,,Betfair Exchange,odds_api_io,46.64,40.57,37.55,,,67.44,,,xg_spread,117.534,1.021,0.686,,sstats,,insufficient_history,,,,,,
soccer|ca temperley|san martin san juan|2026-05-31,day_inventory,67118424,soccer,Argentina - Primera Nacional,CA Temperley,San Martin de San Juan,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca temperley|san martin san juan|2026-05-31"", ""odds_api_io_id"": 67118424, ""raw_event"": {""away"": ""San Martin de San Juan"", ""awayId"": 7772, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Temperley"", ""homeId"": 112499, ""id"": 67118424, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Temperley,home,home,-0.75,,Betfair Exchange,odds_api_io,53.38,61.11,64.66,,,60.97,,,xg_spread,107.219,1.043,0.706,,sstats,,insufficient_history,,,,,,
soccer|ca san miguel|ciudad bolivar|2026-05-31,day_inventory,67117712,soccer,Argentina - Primera Nacional,Club Ciudad de Bolivar,CA San Miguel,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca san miguel|ciudad bolivar|2026-05-31"", ""odds_api_io_id"": 67117712, ""raw_event"": {""away"": ""CA San Miguel"", ""awayId"": 373076, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Ciudad de Bolivar"", ""homeId"": 672813, ""id"": 67117712, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA San Miguel,away,away,-0.5,,Unibet,odds_api_io,45.19,41.85,40.33,,,60.33,,,xg_spread,63.75,1.067,0.585,,sstats,,insufficient_history,,,,,,
soccer|mitre santiago estero|moron|2026-05-31,day_inventory,67117716,soccer,Argentina - Primera Nacional,Mitre Santiago del Estero,Deportivo Moron,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Primera Nacional"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|mitre santiago estero|moron|2026-05-31"", ""odds_api_io_id"": 67117716, ""raw_event"": {""away"": ""Deportivo Moron"", ""awayId"": 93109, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Mitre Santiago del Estero"", ""homeId"": 313625, ""id"": 67117716, ""league"": {""name"": ""Argentina - Primera Nacional"", ""slug"": ""argentina-primera-nacional""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Deportivo Moron,away,away,-0.5,,Unibet,odds_api_io,48.56,47.82,47.66,,,55.09,,,market_simple_spreads,55.78,,,,market_signal,,insufficient_history,,,,,,
soccer|cipolletti|san martin mendoza|2026-05-31,day_inventory,69615754,soccer,Argentina - Torneo Federal A,AC San Martin de Mendoza,Club Cipolletti,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cipolletti|san martin mendoza|2026-05-31"", ""odds_api_io_id"": 69615754, ""raw_event"": {""away"": ""Club Cipolletti"", ""awayId"": 341072, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""AC San Martin de Mendoza"", ""homeId"": 4474, ""id"": 69615754, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,AC San Martin de Mendoza,home,home,-1.0,,Unibet,odds_api_io,52.34,40.88,35.71,,,61.9,,,xg_spread,38.572,1.008,0.774,,sstats,,insufficient_history,,,,,,
soccer|ca huracan las heras|ca juventud unida universitario san luis|2026-05-31,day_inventory,69615756,soccer,Argentina - Torneo Federal A,CA Huracan Las Heras,CA Juventud Unida Universitario San Luis,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca huracan las heras|ca juventud unida universitario san luis|2026-05-31"", ""odds_api_io_id"": 69615756, ""raw_event"": {""away"": ""CA Juventud Unida Universitario San Luis"", ""awayId"": 396508, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Huracan Las Heras"", ""homeId"": 206435, ""id"": 69615756, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Huracan Las Heras,home,home,-1.0,,Unibet,odds_api_io,55.03,37.14,28.99,,,62.84,,,xg_spread,57.811,1.143,0.64,,sstats,,insufficient_history,,,,,,
soccer|ca sarmiento la banda|ca sarmiento resistencia|2026-05-31,day_inventory,69614694,soccer,Argentina - Torneo Federal A,CA Sarmiento de Resistencia,CA Sarmiento de la Banda,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca sarmiento la banda|ca sarmiento resistencia|2026-05-31"", ""odds_api_io_id"": 69614694, ""raw_event"": {""away"": ""CA Sarmiento de la Banda"", ""awayId"": 593568, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CA Sarmiento de Resistencia"", ""homeId"": 65670, ""id"": 69614694, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CA Sarmiento de Resistencia,home,home,-1.0,,Unibet,odds_api_io,51.81,56.5,58.64,,,60.52,,,xg_spread,159.433,1.008,0.828,,sstats,,insufficient_history,,,,,,
soccer|ca defensores vilelas|tucuman central deportes|2026-05-31,day_inventory,69614690,soccer,Argentina - Torneo Federal A,Club Tucuman Central Deportes,CA Defensores de Vilelas,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ca defensores vilelas|tucuman central deportes|2026-05-31"", ""odds_api_io_id"": 69614690, ""raw_event"": {""away"": ""CA Defensores de Vilelas"", ""awayId"": 790236, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Club Tucuman Central Deportes"", ""homeId"": 1319304, ""id"": 69614690, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Club Tucuman Central Deportes,home,home,-1.0,,Unibet,odds_api_io,59.66,38.34,32.79,,,61.61,,,xg_spread,42.559,1.957,0.991,,sstats_form,,insufficient_history,,,,,,
soccer|cs belgrano|gimnasia chivilcoy|2026-05-31,day_inventory,69614362,soccer,Argentina - Torneo Federal A,CS Belgrano,Gimnasia de Chivilcoy,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Argentina - Torneo Federal A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|cs belgrano|gimnasia chivilcoy|2026-05-31"", ""odds_api_io_id"": 69614362, ""raw_event"": {""away"": ""Gimnasia de Chivilcoy"", ""awayId"": 1191759, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CS Belgrano"", ""homeId"": 65664, ""id"": 69614362, ""league"": {""name"": ""Argentina - Torneo Federal A"", ""slug"": ""argentina-torneo-federal-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soccer|independiente unificada|mineros potosi|2026-05-31,day_inventory,71813856,soccer,Bolivia - Copa Simon Bolivar,CD Mineros Potosi,Club Independiente Unificada,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Bolivia - Copa Simon Bolivar"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|independiente unificada|mineros potosi|2026-05-31"", ""odds_api_io_id"": 71813856, ""raw_event"": {""away"": ""Club Independiente Unificada"", ""awayId"": 1127833, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CD Mineros Potosi"", ""homeId"": 1347128, ""id"": 71813856, ""league"": {""name"": ""Bolivia - Copa Simon Bolivar"", ""slug"": ""bolivia-copa-simon-bolivar""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CD Mineros Potosi,home,home,-4.0,,Bet365,odds_api_io,63.79,30.91,22.22,,,62.92,,,xg_spread,72.004,2.961,1.582,,sstats_form,,insufficient_history,,,,,,
soccer|atletico mineiro|cr vasco gama rj|2026-05-31,day_inventory,66886820,soccer,Brazil - Brasileiro Serie A,CR Vasco da Gama RJ,Atletico Mineiro MG,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|atletico mineiro|cr vasco gama rj|2026-05-31"", ""odds_api_io_id"": 66886820, ""raw_event"": {""away"": ""Atletico Mineiro MG"", ""awayId"": 1977, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""CR Vasco da Gama RJ"", ""homeId"": 1974, ""id"": 66886820, ""league"": {""name"": ""Brazil - Brasileiro Serie A"", ""slug"": ""brazil-brasileiro-serie-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,CR Vasco da Gama RJ,home,home,-1.5,,Betfair Exchange,odds_api_io,52.97,63.11,71.14,,,70.78,,,xg_spread,230.723,1.238,0.941,,ensemble,,insufficient_history,,,,,,
soccer|chapecoense|se palmeiras sp|2026-05-31,day_inventory,66886824,soccer,Brazil - Brasileiro Serie A,SE Palmeiras SP,Chapecoense SC,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie A"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|chapecoense|se palmeiras sp|2026-05-31"", ""odds_api_io_id"": 66886824, ""raw_event"": {""away"": ""Chapecoense SC"", ""awayId"": 21845, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""SE Palmeiras SP"", ""homeId"": 1963, ""id"": 66886824, ""league"": {""name"": ""Brazil - Brasileiro Serie A"", ""slug"": ""brazil-brasileiro-serie-a""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,SE Palmeiras SP,home,home,-2.0,,Betfair Exchange,odds_api_io,60.6,60.93,61.19,,,71.6,,,xg_spread,176.537,1.616,0.556,,ensemble,,insufficient_history,,,,,,
soccer|ceara ce|operario ferroviario pr|2026-05-31,day_inventory,68822934,soccer,Brazil - Brasileiro Serie B,Ceara SC CE,Operario Ferroviario EC PR,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie B"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ceara ce|operario ferroviario pr|2026-05-31"", ""odds_api_io_id"": 68822934, ""raw_event"": {""away"": ""Operario Ferroviario EC PR"", ""awayId"": 39634, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Ceara SC CE"", ""homeId"": 2001, ""id"": 68822934, ""league"": {""name"": ""Brazil - Brasileiro Serie B"", ""slug"": ""brazil-brasileiro-serie-b""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Ceara SC CE,home,home,-1.25,,Betfair Exchange,odds_api_io,52.85,64.38,73.83,,,73.08,,,xg_spread,200.697,1.186,0.901,,ensemble,,insufficient_history,,,,,,
soccer|aa internacional limeira sp|ypiranga rs|2026-05-31,day_inventory,69255058,soccer,Brazil - Brasileiro Serie C,AA Internacional Limeira SP,Ypiranga FC RS,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|aa internacional limeira sp|ypiranga rs|2026-05-31"", ""odds_api_io_id"": 69255058, ""raw_event"": {""away"": ""Ypiranga FC RS"", ""awayId"": 32766, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""AA Internacional Limeira SP"", ""homeId"": 135526, ""id"": 69255058, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,AA Internacional Limeira SP,home,home,-1.0,,Betfair Exchange,odds_api_io,56.97,72.2,80.01,,,69.92,,,xg_spread,254.773,1.297,0.6,,sstats,,insufficient_history,,,,,,
soccer|amazonas am|guarani sp|2026-05-31,day_inventory,69255060,soccer,Brazil - Brasileiro Serie C,Guarani FC SP,Amazonas FC AM,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|amazonas am|guarani sp|2026-05-31"", ""odds_api_io_id"": 69255060, ""raw_event"": {""away"": ""Amazonas FC AM"", ""awayId"": 663997, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Guarani FC SP"", ""homeId"": 1972, ""id"": 69255060, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Guarani FC SP,home,home,-1.5,,Betfair Exchange,odds_api_io,53.93,72.09,87.99,,,77.53,,,xg_spread,133.716,1.465,1.072,,ensemble,,insufficient_history,,,,,,
soccer|ferroviaria araraquara sp|santa cruz pe|2026-05-31,day_inventory,69255074,soccer,Brazil - Brasileiro Serie C,Santa Cruz FC PE,Ferroviaria Araraquara SP,2026-05-31T19:00:00+00:00,mid,"{""competition"": ""Brazil - Brasileiro Serie C"", ""day_inventory"": true, ""day_inventory_coverage"": {}, ""day_inventory_path"": ""/home/runner/work/sports-bot/sports-bot/.data/day_inventory/runtime_topup_roster_2026-05-31.json"", ""day_inventory_refresh"": {}, ""day_inventory_source_ids"": {}, ""inventory_match_key"": ""soccer|ferroviaria araraquara sp|santa cruz pe|2026-05-31"", ""odds_api_io_id"": 69255074, ""raw_event"": {""away"": ""Ferroviaria Araraquara SP"", ""awayId"": 35285, ""date"": ""2026-05-31T19:00:00Z"", ""home"": ""Santa Cruz FC PE"", ""homeId"": 1976, ""id"": 69255074, ""league"": {""name"": ""Brazil - Brasileiro Serie C"", ""slug"": ""brazil-brasileiro-serie-c""}, ""scores"": {""away"": 0, ""home"": 0}, ""sport"": {""name"": ""Football"", ""slug"": ""football""}, ""status"": ""pending""}, ""runtime_topup_roster"": true, ""top_inventory_direct_file_scope"": true}",,spreads,Santa Cruz FC PE,home,home,-1.0,,Betfair Exchange,odds_api_io,56.15,71.18,78.87,,,69.89,,,xg_spread,274.982,1.231,0.615,,sstats,,insufficient_history,,,,,,
